,date,region,sale
11342,2021-11-22,east,2200.0
9382,2021-09-13,east,2490.0
8962,2021-08-29,east,2445.0
11454,2021-11-26,east,2015.0
8990,2021-08-30,east,2160.0
9018,2021-08-31,east,2165.0
9046,2021-09-01,east,2120.0
9074,2021-09-02,east,2085.0
11426,2021-11-25,east,2445.0
9102,2021-09-03,east,2020.0
9130,2021-09-04,east,2020.0
9158,2021-09-05,east,2045.0
9186,2021-09-06,east,2335.0
11398,2021-11-24,east,2020.0
9214,2021-09-07,east,2270.0
9242,2021-09-08,east,2480.0
9270,2021-09-09,east,2345.0
9298,2021-09-10,east,2015.0
11370,2021-11-23,east,2280.0
9326,2021-09-11,east,2000.0
9354,2021-09-12,east,2450.0
9410,2021-09-14,east,2280.0
9914,2021-10-02,east,2000.0
9942,2021-10-03,east,2165.0
9970,2021-10-04,east,2240.0
10530,2021-10-24,east,2305.0
11062,2021-11-12,east,2045.0
10558,2021-10-25,east,2255.0
10586,2021-10-26,east,2250.0
10614,2021-10-27,east,2450.0
10642,2021-10-28,east,2315.0
11034,2021-11-11,east,2035.0
10670,2021-10-29,east,2435.0
10698,2021-10-30,east,2060.0
10726,2021-10-31,east,2395.0
10754,2021-11-01,east,2415.0
11006,2021-11-10,east,2025.0
10782,2021-11-02,east,2195.0
10810,2021-11-03,east,2085.0
10838,2021-11-04,east,2105.0
10866,2021-11-05,east,2330.0
10978,2021-11-09,east,2435.0
10894,2021-11-06,east,2455.0
10922,2021-11-07,east,2215.0
10502,2021-10-23,east,2095.0
10474,2021-10-22,east,2180.0
10446,2021-10-21,east,2015.0
11090,2021-11-13,east,2345.0
11202,2021-11-17,east,2290.0
9998,2021-10-05,east,2145.0
10026,2021-10-06,east,2120.0
10054,2021-10-07,east,2160.0
10082,2021-10-08,east,2085.0
11174,2021-11-16,east,2315.0
10110,2021-10-09,east,2065.0
10138,2021-10-10,east,2335.0
10166,2021-10-11,east,2195.0
8934,2021-08-28,east,2230.0
10194,2021-10-12,east,2065.0
10222,2021-10-13,east,2125.0
10250,2021-10-14,east,2330.0
10278,2021-10-15,east,2310.0
10306,2021-10-16,east,2395.0
11118,2021-11-14,east,2495.0
10334,2021-10-17,east,2250.0
10362,2021-10-18,east,2005.0
10390,2021-10-19,east,2220.0
10418,2021-10-20,east,2290.0
11146,2021-11-15,east,2155.0
8906,2021-08-27,east,2140.0
8878,2021-08-26,east,2470.0
11482,2021-11-27,east,2145.0
7394,2021-07-04,east,2110.0
11846,2021-12-10,east,2400.0
7422,2021-07-05,east,2330.0
7450,2021-07-06,east,2235.0
7478,2021-07-07,east,2315.0
7506,2021-07-08,east,2375.0
11818,2021-12-09,east,2335.0
7534,2021-07-09,east,2015.0
7562,2021-07-10,east,2040.0
7590,2021-07-11,east,2260.0
7618,2021-07-12,east,2250.0
11790,2021-12-08,east,2375.0
7646,2021-07-13,east,2265.0
7674,2021-07-14,east,2280.0
7702,2021-07-15,east,2255.0
7730,2021-07-16,east,2035.0
11762,2021-12-07,east,2300.0
7758,2021-07-17,east,2345.0
7786,2021-07-18,east,2175.0
7366,2021-07-03,east,2090.0
7338,2021-07-02,east,2500.0
7310,2021-07-01,east,2205.0
11874,2021-12-11,east,2435.0
13694,2022-02-14,east,2500.0
6862,2021-06-15,east,2125.0
6890,2021-06-16,east,2145.0
6918,2021-06-17,east,2060.0
6946,2021-06-18,east,2285.0
11958,2021-12-14,east,2370.0
6974,2021-06-19,east,2430.0
7002,2021-06-20,east,2230.0
7030,2021-06-21,east,2105.0
7814,2021-07-19,east,2040.0
7058,2021-06-22,east,2095.0
7086,2021-06-23,east,2240.0
7114,2021-06-24,east,2060.0
7142,2021-06-25,east,2030.0
7170,2021-06-26,east,2145.0
11902,2021-12-12,east,2235.0
7198,2021-06-27,east,2195.0
7226,2021-06-28,east,2050.0
7254,2021-06-29,east,2280.0
7282,2021-06-30,east,2490.0
11930,2021-12-13,east,2110.0
11986,2021-12-15,east,2365.0
7842,2021-07-20,east,2445.0
7870,2021-07-21,east,2200.0
8430,2021-08-10,east,2075.0
8458,2021-08-11,east,2345.0
8486,2021-08-12,east,2430.0
8514,2021-08-13,east,2480.0
11566,2021-11-30,east,2480.0
8542,2021-08-14,east,2330.0
8570,2021-08-15,east,2470.0
8598,2021-08-16,east,2120.0
8626,2021-08-17,east,2360.0
11538,2021-11-29,east,2170.0
8654,2021-08-18,east,2325.0
8682,2021-08-19,east,2225.0
8710,2021-08-20,east,2315.0
8738,2021-08-21,east,2050.0
11510,2021-11-28,east,2390.0
8766,2021-08-22,east,2075.0
8794,2021-08-23,east,2210.0
8822,2021-08-24,east,2265.0
8850,2021-08-25,east,2000.0
11594,2021-12-01,east,2100.0
8402,2021-08-09,east,2240.0
8374,2021-08-08,east,2360.0
8346,2021-08-07,east,2310.0
7898,2021-07-22,east,2205.0
7926,2021-07-23,east,2390.0
7954,2021-07-24,east,2360.0
11706,2021-12-05,east,2190.0
7982,2021-07-25,east,2155.0
8010,2021-07-26,east,2360.0
8038,2021-07-27,east,2080.0
8066,2021-07-28,east,2010.0
11678,2021-12-04,east,2005.0
11734,2021-12-06,east,2200.0
8094,2021-07-29,east,2235.0
8150,2021-07-31,east,2150.0
8178,2021-08-01,east,2055.0
11650,2021-12-03,east,2125.0
8206,2021-08-02,east,2200.0
8234,2021-08-03,east,2250.0
8262,2021-08-04,east,2450.0
8290,2021-08-05,east,2130.0
11622,2021-12-02,east,2460.0
8318,2021-08-06,east,2470.0
8122,2021-07-30,east,2155.0
2606,2021-01-14,east,1614.0
10950,2021-11-08,east,2140.0
1430,2020-12-03,east,1746.0
2186,2020-12-30,east,1584.0
1122,2020-11-22,east,1656.0
2354,2021-01-05,east,1683.0
1346,2020-11-30,east,1614.0
394,2020-10-27,east,1683.0
1822,2020-12-17,east,1677.0
1962,2020-12-22,east,1722.0
730,2020-11-08,east,1581.0
1374,2020-12-01,east,1620.0
366,2020-10-26,east,1656.0
2382,2021-01-06,east,1638.0
13414,2022-02-04,east,2010.0
1094,2020-11-21,east,1623.0
758,2020-11-09,east,1593.0
422,2020-10-28,east,1644.0
1402,2020-12-02,east,1737.0
1794,2020-12-16,east,1581.0
13610,2022-02-11,east,2470.0
2158,2020-12-29,east,1614.0
2410,2021-01-07,east,1596.0
310,2020-10-24,east,1707.0
13498,2022-02-07,east,2255.0
618,2020-11-04,east,1545.0
13330,2022-02-01,east,2405.0
282,2020-10-23,east,1635.0
786,2020-11-10,east,1695.0
1066,2020-11-20,east,1527.0
2438,2021-01-08,east,1662.0
13246,2022-01-29,east,2290.0
1766,2020-12-15,east,1578.0
338,2020-10-25,east,1605.0
254,2020-10-22,east,1710.0
702,2020-11-07,east,1587.0
13358,2022-02-02,east,2375.0
1206,2020-11-25,east,1791.0
1906,2020-12-20,east,1614.0
590,2020-11-03,east,1746.0
13386,2022-02-03,east,2090.0
1178,2020-11-24,east,1743.0
562,2020-11-02,east,1740.0
2270,2021-01-02,east,1584.0
646,2020-11-05,east,1686.0
1234,2020-11-26,east,1665.0
13134,2022-01-25,east,2110.0
13218,2022-01-28,east,2240.0
13554,2022-02-09,east,2225.0
534,2020-11-01,east,1770.0
13526,2022-02-08,east,2430.0
13582,2022-02-10,east,2070.0
2214,2020-12-31,east,1770.0
2298,2021-01-03,east,1677.0
1262,2020-11-27,east,1680.0
506,2020-10-31,east,1755.0
1934,2020-12-21,east,1599.0
1150,2020-11-23,east,1641.0
1290,2020-11-28,east,1719.0
674,2020-11-06,east,1659.0
478,2020-10-30,east,1776.0
2046,2020-12-25,east,1797.0
1850,2020-12-18,east,1794.0
2326,2021-01-04,east,1731.0
13106,2022-01-24,east,2370.0
450,2020-10-29,east,1557.0
1318,2020-11-29,east,1647.0
1878,2020-12-19,east,1575.0
13078,2022-01-23,east,2205.0
2242,2021-01-01,east,1671.0
1458,2020-12-04,east,1518.0
2102,2020-12-27,east,1770.0
13302,2022-01-31,east,2040.0
2018,2020-12-24,east,1563.0
1010,2020-11-18,east,1752.0
114,2020-10-17,east,1509.0
1710,2020-12-13,east,1683.0
1990,2020-12-23,east,1785.0
870,2020-11-13,east,1677.0
1570,2020-12-08,east,1800.0
13470,2022-02-06,east,2020.0
13666,2022-02-13,east,2500.0
86,2020-10-16,east,1515.0
898,2020-11-14,east,1602.0
142,2020-10-18,east,1578.0
1598,2020-12-09,east,1584.0
13442,2022-02-05,east,2130.0
58,2020-10-15,east,1716.0
2074,2020-12-26,east,1698.0
13050,2022-01-22,east,2495.0
982,2020-11-17,east,1734.0
30,2020-10-14,east,1584.0
1682,2020-12-12,east,1623.0
1626,2020-12-10,east,1569.0
2578,2021-01-13,east,1779.0
926,2020-11-15,east,1794.0
2,2020-10-13,east,1515.0
954,2020-11-16,east,1626.0
1654,2020-12-11,east,1650.0
2550,2021-01-12,east,1539.0
1542,2020-12-07,east,1596.0
2522,2021-01-11,east,1536.0
13190,2022-01-27,east,2055.0
13638,2022-02-12,east,2110.0
13274,2022-01-30,east,2500.0
1486,2020-12-05,east,1722.0
198,2020-10-20,east,1758.0
814,2020-11-11,east,1731.0
226,2020-10-21,east,1722.0
2130,2020-12-28,east,1758.0
1038,2020-11-19,east,1635.0
1738,2020-12-14,east,1548.0
170,2020-10-19,east,1554.0
2466,2021-01-09,east,1743.0
1514,2020-12-06,east,1566.0
13162,2022-01-26,east,2075.0
2494,2021-01-10,east,1512.0
842,2020-11-12,east,1686.0
1064,2020-11-20,north,1683.0
7560,2021-07-10,north,2195.0
7196,2021-06-27,north,2095.0
7756,2021-07-17,north,2145.0
7784,2021-07-18,north,2375.0
11760,2021-12-07,north,2090.0
7504,2021-07-08,north,2040.0
1176,2020-11-24,north,1602.0
7140,2021-06-25,north,2140.0
7840,2021-07-20,north,2435.0
7532,2021-07-09,north,2105.0
13440,2022-02-05,north,2070.0
7476,2021-07-07,north,2460.0
7168,2021-06-26,north,2065.0
980,2020-11-17,north,1686.0
11928,2021-12-13,north,2040.0
7112,2021-06-24,north,2390.0
7812,2021-07-19,north,2295.0
7644,2021-07-13,north,2145.0
11844,2021-12-10,north,2235.0
7392,2021-07-04,north,2395.0
1120,2020-11-22,north,1596.0
7364,2021-07-03,north,2460.0
11872,2021-12-11,north,2310.0
7672,2021-07-14,north,2295.0
7336,2021-07-02,north,2005.0
7420,2021-07-05,north,2205.0
7616,2021-07-12,north,2010.0
7308,2021-07-01,north,2065.0
7448,2021-07-06,north,2430.0
1148,2020-11-23,north,1767.0
11788,2021-12-08,north,2135.0
1092,2020-11-21,north,1593.0
7588,2021-07-11,north,2170.0
7700,2021-07-15,north,2375.0
7280,2021-06-30,north,2040.0
7252,2021-06-29,north,2155.0
7728,2021-07-16,north,2440.0
11900,2021-12-12,north,2225.0
1008,2020-11-18,north,1698.0
11816,2021-12-09,north,2270.0
1036,2020-11-19,north,1566.0
7224,2021-06-28,north,2185.0
13412,2022-02-04,north,2035.0
2604,2021-01-14,north,1701.0
6748,2021-06-11,north,2385.0
7084,2021-06-23,north,2080.0
6020,2021-05-16,north,2375.0
1540,2020-12-07,north,1509.0
6048,2021-05-17,north,2020.0
6076,2021-05-18,north,2185.0
12180,2021-12-22,north,2205.0
6104,2021-05-19,north,2400.0
6132,2021-05-20,north,2195.0
1512,2020-12-06,north,1560.0
13328,2022-02-01,north,2405.0
6160,2021-05-21,north,2480.0
6188,2021-05-22,north,2430.0
12152,2021-12-21,north,2330.0
6216,2021-05-23,north,2155.0
1484,2020-12-05,north,1707.0
6244,2021-05-24,north,2390.0
6272,2021-05-25,north,2020.0
6300,2021-05-26,north,2475.0
5992,2021-05-15,north,2240.0
12208,2021-12-23,north,2410.0
5964,2021-05-14,north,2135.0
1568,2020-12-08,north,1686.0
12292,2021-12-26,north,2245.0
5656,2021-05-03,north,2355.0
5684,2021-05-04,north,2270.0
1652,2020-12-11,north,1503.0
5712,2021-05-05,north,2315.0
5740,2021-05-06,north,2120.0
12264,2021-12-25,north,2405.0
5768,2021-05-07,north,2090.0
1456,2020-12-04,north,1638.0
1624,2020-12-10,north,1620.0
13300,2022-01-31,north,2045.0
5824,2021-05-09,north,2140.0
5852,2021-05-10,north,2250.0
1596,2020-12-09,north,1788.0
12236,2021-12-24,north,2050.0
5880,2021-05-11,north,2120.0
5908,2021-05-12,north,2155.0
5936,2021-05-13,north,2330.0
5796,2021-05-08,north,2090.0
12124,2021-12-20,north,2115.0
6328,2021-05-27,north,2080.0
6356,2021-05-28,north,2205.0
12012,2021-12-16,north,2385.0
6776,2021-06-12,north,2095.0
6804,2021-06-13,north,2205.0
6832,2021-06-14,north,2485.0
1288,2020-11-28,north,1746.0
13384,2022-02-03,north,2125.0
6860,2021-06-15,north,2090.0
6888,2021-06-16,north,2410.0
1316,2020-11-29,north,1758.0
11984,2021-12-15,north,2485.0
1260,2020-11-27,north,1632.0
6944,2021-06-18,north,2325.0
6972,2021-06-19,north,2160.0
7000,2021-06-20,north,2280.0
1232,2020-11-26,north,1770.0
11956,2021-12-14,north,2360.0
7028,2021-06-21,north,2360.0
7056,2021-06-22,north,2280.0
6916,2021-06-17,north,2260.0
1204,2020-11-25,north,1725.0
6720,2021-06-10,north,2280.0
1344,2020-11-30,north,1635.0
6384,2021-05-29,north,2150.0
1428,2020-12-03,north,1572.0
6412,2021-05-30,north,2380.0
12096,2021-12-19,north,2270.0
6440,2021-05-31,north,2395.0
6468,2021-06-01,north,2140.0
1400,2020-12-02,north,1554.0
6496,2021-06-02,north,2015.0
6692,2021-06-09,north,2480.0
13356,2022-02-02,north,2160.0
12068,2021-12-18,north,2145.0
6552,2021-06-04,north,2405.0
6580,2021-06-05,north,2425.0
1372,2020-12-01,north,1587.0
6608,2021-06-06,north,2020.0
6636,2021-06-07,north,2390.0
12040,2021-12-17,north,2210.0
6664,2021-06-08,north,2290.0
6524,2021-06-03,north,2375.0
7868,2021-07-21,north,2115.0
13496,2022-02-07,north,2290.0
952,2020-11-16,north,1773.0
336,2020-10-25,north,1689.0
9884,2021-10-01,north,2350.0
9912,2021-10-02,north,2370.0
11228,2021-11-18,north,2080.0
9940,2021-10-03,north,2055.0
9968,2021-10-04,north,2135.0
308,2020-10-24,north,1737.0
9996,2021-10-05,north,2425.0
9856,2021-09-30,north,2000.0
10024,2021-10-06,north,2090.0
10052,2021-10-07,north,2370.0
280,2020-10-23,north,1635.0
10080,2021-10-08,north,2455.0
13636,2022-02-12,north,2245.0
10108,2021-10-09,north,2260.0
10136,2021-10-10,north,2400.0
252,2020-10-22,north,1749.0
11172,2021-11-16,north,2485.0
11200,2021-11-17,north,2165.0
9828,2021-09-29,north,2340.0
11256,2021-11-19,north,2180.0
9800,2021-09-28,north,2070.0
11340,2021-11-22,north,2145.0
9492,2021-09-17,north,2270.0
9520,2021-09-18,north,2200.0
448,2020-10-29,north,1770.0
9548,2021-09-19,north,2460.0
9576,2021-09-20,north,2480.0
11312,2021-11-21,north,2010.0
9604,2021-09-21,north,2395.0
420,2020-10-28,north,1746.0
9632,2021-09-22,north,2285.0
9660,2021-09-23,north,2075.0
9688,2021-09-24,north,2225.0
392,2020-10-27,north,1581.0
11284,2021-11-20,north,2490.0
9716,2021-09-25,north,2285.0
13608,2022-02-11,north,2405.0
9744,2021-09-26,north,2260.0
9772,2021-09-27,north,2140.0
364,2020-10-26,north,1746.0
10164,2021-10-11,north,2120.0
10192,2021-10-12,north,2105.0
10220,2021-10-13,north,2205.0
224,2020-10-21,north,1740.0
10640,2021-10-28,north,2165.0
10668,2021-10-29,north,2225.0
84,2020-10-16,north,1638.0
10696,2021-10-30,north,2430.0
11032,2021-11-11,north,2150.0
10724,2021-10-31,north,2400.0
10752,2021-11-01,north,2080.0
56,2020-10-15,north,1518.0
10780,2021-11-02,north,2405.0
13692,2022-02-14,north,2035.0
10808,2021-11-03,north,2305.0
11004,2021-11-10,north,2485.0
10836,2021-11-04,north,2205.0
10864,2021-11-05,north,2475.0
28,2020-10-14,north,1680.0
10892,2021-11-06,north,2235.0
10920,2021-11-07,north,2210.0
10976,2021-11-09,north,2165.0
10948,2021-11-08,north,2005.0
10612,2021-10-27,north,2145.0
9464,2021-09-16,north,2190.0
11060,2021-11-12,north,2350.0
10584,2021-10-26,north,2410.0
10248,2021-10-14,north,2320.0
11144,2021-11-15,north,2105.0
10276,2021-10-15,north,2305.0
10304,2021-10-16,north,2485.0
196,2020-10-20,north,1569.0
10332,2021-10-17,north,2010.0
10360,2021-10-18,north,2230.0
11116,2021-11-14,north,2225.0
10388,2021-10-19,north,2085.0
10416,2021-10-20,north,2070.0
168,2020-10-19,north,1656.0
13664,2022-02-13,north,2425.0
10444,2021-10-21,north,2475.0
10472,2021-10-22,north,2030.0
11088,2021-11-13,north,2315.0
10500,2021-10-23,north,2485.0
140,2020-10-18,north,1524.0
10528,2021-10-24,north,2315.0
10556,2021-10-25,north,2470.0
112,2020-10-17,north,1509.0
7896,2021-07-22,north,2280.0
9436,2021-09-15,north,2070.0
9408,2021-09-14,north,2260.0
8316,2021-08-06,north,2060.0
8344,2021-08-07,north,2230.0
812,2020-11-11,north,1695.0
11620,2021-12-02,north,2330.0
8372,2021-08-08,north,2480.0
8400,2021-08-09,north,2165.0
8428,2021-08-10,north,2295.0
784,2020-11-10,north,1638.0
8288,2021-08-05,north,2420.0
8456,2021-08-11,north,2250.0
8484,2021-08-12,north,2495.0
8512,2021-08-13,north,2285.0
756,2020-11-09,north,1788.0
8540,2021-08-14,north,2095.0
8568,2021-08-15,north,2060.0
11564,2021-11-30,north,2265.0
8596,2021-08-16,north,2040.0
8624,2021-08-17,north,2395.0
11592,2021-12-01,north,2415.0
840,2020-11-12,north,1713.0
8260,2021-08-04,north,2480.0
11648,2021-12-03,north,2225.0
11732,2021-12-06,north,2380.0
7924,2021-07-23,north,2060.0
13468,2022-02-06,north,2250.0
7952,2021-07-24,north,2015.0
7980,2021-07-25,north,2235.0
924,2020-11-15,north,1686.0
8008,2021-07-26,north,2285.0
11704,2021-12-05,north,2130.0
8036,2021-07-27,north,2440.0
8064,2021-07-28,north,2165.0
896,2020-11-14,north,1749.0
8092,2021-07-29,north,2125.0
8120,2021-07-30,north,2005.0
11676,2021-12-04,north,2025.0
8148,2021-07-31,north,2220.0
8176,2021-08-01,north,2070.0
868,2020-11-13,north,1581.0
8204,2021-08-02,north,2280.0
8232,2021-08-03,north,2350.0
728,2020-11-08,north,1785.0
13524,2022-02-08,north,2375.0
8652,2021-08-18,north,2490.0
8680,2021-08-19,north,2080.0
588,2020-11-03,north,1551.0
9100,2021-09-03,north,2255.0
9128,2021-09-04,north,2395.0
11424,2021-11-25,north,2410.0
9156,2021-09-05,north,2330.0
560,2020-11-02,north,1734.0
9184,2021-09-06,north,2345.0
9212,2021-09-07,north,2040.0
9240,2021-09-08,north,2425.0
532,2020-11-01,north,1665.0
11396,2021-11-24,north,2410.0
9268,2021-09-09,north,2000.0
9296,2021-09-10,north,2070.0
9324,2021-09-11,north,2270.0
504,2020-10-31,north,1581.0
9352,2021-09-12,north,2435.0
13580,2022-02-10,north,2275.0
11368,2021-11-23,north,2075.0
9380,2021-09-13,north,2415.0
9072,2021-09-02,north,2080.0
476,2020-10-30,north,1773.0
9044,2021-09-01,north,2330.0
9016,2021-08-31,north,2045.0
11536,2021-11-29,north,2180.0
8708,2021-08-20,north,2160.0
700,2020-11-07,north,1653.0
8736,2021-08-21,north,2230.0
8764,2021-08-22,north,2095.0
8792,2021-08-23,north,2020.0
672,2020-11-06,north,1725.0
11508,2021-11-28,north,2035.0
8820,2021-08-24,north,2215.0
8848,2021-08-25,north,2020.0
8876,2021-08-26,north,2370.0
644,2020-11-05,north,1644.0
8904,2021-08-27,north,2170.0
11480,2021-11-27,north,2170.0
8932,2021-08-28,north,2490.0
8960,2021-08-29,north,2185.0
616,2020-11-04,north,1773.0
8988,2021-08-30,north,2065.0
13552,2022-02-09,north,2290.0
11452,2021-11-26,north,2490.0
5628,2021-05-02,north,2305.0
0,2020-10-13,north,1578.0
4032,2021-03-06,north,2075.0
3724,2021-02-23,north,2490.0
13188,2022-01-27,north,2165.0
3136,2021-02-02,north,2315.0
5040,2021-04-11,north,2415.0
4368,2021-03-18,north,2440.0
1848,2020-12-18,north,1635.0
2436,2021-01-08,north,1662.0
5012,2021-04-10,north,2385.0
3164,2021-02-03,north,2000.0
3696,2021-02-22,north,2145.0
13244,2022-01-29,north,2190.0
4396,2021-03-19,north,2035.0
12460,2022-01-01,north,2130.0
2268,2021-01-02,north,1794.0
12908,2022-01-17,north,2295.0
3192,2021-02-04,north,2380.0
4956,2021-04-08,north,2135.0
3220,2021-02-05,north,2185.0
2044,2020-12-25,north,1782.0
1876,2020-12-19,north,1719.0
12600,2022-01-06,north,2245.0
4928,2021-04-07,north,2020.0
4984,2021-04-09,north,2265.0
4424,2021-03-20,north,2380.0
3108,2021-02-01,north,2350.0
12768,2022-01-12,north,2050.0
2492,2021-01-10,north,1731.0
2996,2021-01-28,north,2140.0
2240,2021-01-01,north,1536.0
5180,2021-04-16,north,2335.0
4284,2021-03-15,north,2330.0
3024,2021-01-29,north,2295.0
5152,2021-04-15,north,2185.0
3780,2021-02-25,north,2205.0
12628,2022-01-07,north,2065.0
1820,2020-12-17,north,1506.0
5068,2021-04-12,north,2285.0
4312,2021-03-16,north,2365.0
5124,2021-04-14,north,2045.0
3500,2021-02-15,north,2110.0
2464,2021-01-09,north,1563.0
12936,2022-01-18,north,2045.0
5096,2021-04-13,north,2115.0
2072,2020-12-26,north,1554.0
3080,2021-01-31,north,2430.0
3752,2021-02-24,north,2330.0
12432,2021-12-31,north,2315.0
4340,2021-03-17,north,2065.0
3052,2021-01-30,north,2400.0
2408,2021-01-07,north,1716.0
3248,2021-02-06,north,2225.0
3668,2021-02-21,north,2345.0
12572,2022-01-05,north,2480.0
4536,2021-03-24,north,2005.0
4732,2021-03-31,north,2475.0
3584,2021-02-18,north,2005.0
12852,2022-01-15,north,2115.0
3416,2021-02-12,north,2375.0
4704,2021-03-30,north,2090.0
13216,2022-01-28,north,2380.0
2352,2021-01-05,north,1536.0
1960,2020-12-22,north,1518.0
3388,2021-02-11,north,2320.0
4564,2021-03-25,north,2435.0
3444,2021-02-13,north,2425.0
4676,2021-03-29,north,2475.0
3472,2021-02-14,north,2340.0
1988,2020-12-23,north,1677.0
4648,2021-03-28,north,2310.0
4592,2021-03-26,north,2320.0
12544,2022-01-04,north,2405.0
3528,2021-02-16,north,2295.0
12824,2022-01-14,north,2245.0
4620,2021-03-27,north,2465.0
3556,2021-02-17,north,2380.0
12516,2022-01-03,north,2050.0
4760,2021-04-01,north,2405.0
4508,2021-03-23,north,2470.0
4900,2021-04-06,north,2440.0
13104,2022-01-24,north,2195.0
4872,2021-04-05,north,2270.0
3276,2021-02-07,north,2070.0
12488,2022-01-02,north,2160.0
1904,2020-12-20,north,1707.0
4452,2021-03-21,north,2300.0
3640,2021-02-20,north,2260.0
12880,2022-01-16,north,2315.0
12796,2022-01-13,north,2260.0
4844,2021-04-04,north,2480.0
3304,2021-02-08,north,2395.0
13132,2022-01-25,north,2470.0
3332,2021-02-09,north,2045.0
4816,2021-04-03,north,2345.0
4480,2021-03-22,north,2420.0
3612,2021-02-19,north,2125.0
2016,2020-12-24,north,1725.0
4788,2021-04-02,north,2260.0
2380,2021-01-06,north,1743.0
2296,2021-01-03,north,1758.0
3360,2021-02-10,north,2130.0
1932,2020-12-21,north,1575.0
3808,2021-02-26,north,2455.0
12404,2021-12-30,north,2435.0
2324,2021-01-04,north,1590.0
5208,2021-04-17,north,2375.0
2828,2021-01-22,north,2460.0
1736,2020-12-14,north,1746.0
2576,2021-01-13,north,1545.0
12684,2022-01-09,north,2490.0
2688,2021-01-17,north,2475.0
4172,2021-03-11,north,2005.0
5376,2021-04-23,north,2280.0
5516,2021-04-28,north,2385.0
3892,2021-03-01,north,2360.0
2856,2021-01-23,north,2025.0
5348,2021-04-22,north,2235.0
12320,2021-12-27,north,2370.0
5544,2021-04-29,north,2150.0
3976,2021-03-04,north,2390.0
2744,2021-01-19,north,2335.0
2212,2020-12-31,north,1740.0
12992,2022-01-20,north,2415.0
2884,2021-01-24,north,2015.0
4088,2021-03-08,north,2170.0
5404,2021-04-24,north,2440.0
13020,2022-01-21,north,2295.0
3948,2021-03-03,north,2405.0
2772,2021-01-20,north,2415.0
5460,2021-04-26,north,2260.0
5488,2021-04-27,north,2095.0
2128,2020-12-28,north,1725.0
4144,2021-03-10,north,2380.0
3920,2021-03-02,north,2370.0
2184,2020-12-30,north,1524.0
2716,2021-01-18,north,2050.0
2548,2021-01-12,north,1614.0
12348,2021-12-28,north,2245.0
13272,2022-01-30,north,2145.0
12712,2022-01-10,north,2240.0
1708,2020-12-13,north,1650.0
2800,2021-01-21,north,2090.0
5432,2021-04-25,north,2275.0
4200,2021-03-12,north,2175.0
12656,2022-01-08,north,2370.0
4116,2021-03-09,north,2380.0
2940,2021-01-26,north,2050.0
5264,2021-04-19,north,2160.0
2100,2020-12-27,north,1770.0
2632,2021-01-15,north,2025.0
5320,2021-04-21,north,2400.0
4004,2021-03-05,north,2080.0
12964,2022-01-19,north,2295.0
1680,2020-12-12,north,1629.0
5236,2021-04-18,north,2005.0
4228,2021-03-13,north,2065.0
2912,2021-01-25,north,2210.0
2156,2020-12-29,north,1518.0
13076,2022-01-23,north,2170.0
5292,2021-04-20,north,2290.0
3836,2021-02-27,north,2000.0
2520,2021-01-11,north,1740.0
2660,2021-01-16,north,2110.0
13048,2022-01-22,north,2080.0
2968,2021-01-27,north,2000.0
4060,2021-03-07,north,2220.0
5600,2021-05-01,north,2460.0
13160,2022-01-26,north,2085.0
12376,2021-12-29,north,2445.0
4256,2021-03-14,north,2245.0
5572,2021-04-30,north,2320.0
1764,2020-12-15,north,1785.0
12740,2022-01-11,north,2000.0
1792,2020-12-16,north,1779.0
3864,2021-02-28,north,2145.0
9185,2021-09-06,south,2185.0
9353,2021-09-12,south,2485.0
3949,2021-03-03,south,2000.0
8569,2021-08-15,south,2140.0
9213,2021-09-07,south,2055.0
2157,2020-12-29,south,1677.0
12797,2022-01-13,south,2365.0
8513,2021-08-13,south,2235.0
11369,2021-11-23,south,2450.0
9269,2021-09-09,south,2075.0
3557,2021-02-17,south,2130.0
757,2020-11-09,south,1593.0
3977,2021-03-04,south,2335.0
2297,2021-01-03,south,1578.0
8541,2021-08-14,south,2135.0
9241,2021-09-08,south,2445.0
8485,2021-08-12,south,2100.0
3585,2021-02-18,south,2125.0
11565,2021-11-30,south,2035.0
9297,2021-09-10,south,2365.0
505,2020-10-31,south,1758.0
9325,2021-09-11,south,2015.0
533,2020-11-01,south,1551.0
3529,2021-02-16,south,2250.0
4005,2021-03-05,south,2340.0
11397,2021-11-24,south,2015.0
13553,2022-02-09,south,2435.0
9157,2021-09-05,south,2290.0
8989,2021-08-30,south,2015.0
3865,2021-02-28,south,2155.0
8737,2021-08-21,south,2095.0
13525,2022-02-08,south,2360.0
3725,2021-02-23,south,2370.0
617,2020-11-04,south,1788.0
8961,2021-08-29,south,2350.0
8765,2021-08-22,south,2180.0
673,2020-11-06,south,1599.0
8933,2021-08-28,south,2320.0
11509,2021-11-28,south,2335.0
2241,2021-01-01,south,1542.0
2213,2020-12-31,south,1698.0
8905,2021-08-27,south,2260.0
8793,2021-08-23,south,2000.0
11481,2021-11-27,south,2235.0
3837,2021-02-27,south,2305.0
8877,2021-08-26,south,2180.0
3781,2021-02-25,south,2065.0
645,2020-11-05,south,1605.0
12741,2022-01-11,south,2075.0
8849,2021-08-25,south,2240.0
8821,2021-08-24,south,2475.0
12769,2022-01-12,south,2260.0
11453,2021-11-26,south,2215.0
8709,2021-08-20,south,2195.0
13133,2022-01-25,south,2370.0
8597,2021-08-16,south,2155.0
