Sales,Date,Region
231000,2022-02-01,south
240500,2022-02-01,east
242000,2022-02-01,west
216000,2022-02-02,north
248500,2022-02-02,south
237500,2022-02-02,east
243500,2022-02-02,west
212500,2022-02-03,north
218500,2022-02-03,south
209000,2022-02-03,east
211500,2022-02-03,west
203500,2022-02-04,north
221500,2022-02-04,south
201000,2022-02-04,east
219000,2022-02-04,west
207000,2022-02-05,north
200000,2022-02-05,south
213000,2022-02-05,east
223500,2022-02-05,west
225000,2022-02-06,north
236500,2022-02-06,south
202000,2022-02-06,east
221500,2022-02-06,west
229000,2022-02-07,north
214500,2022-02-07,south
225500,2022-02-07,east
226500,2022-02-07,west
237500,2022-02-08,north
236000,2022-02-08,south
243000,2022-02-08,east
233000,2022-02-08,west
229000,2022-02-09,north
243500,2022-02-09,south
222500,2022-02-09,east
225500,2022-02-09,west
227500,2022-02-10,north
231000,2022-02-10,south
207000,2022-02-10,east
244500,2022-02-10,west
240500,2022-02-11,north
203000,2022-02-11,south
247000,2022-02-11,east
226500,2022-02-11,west
224500,2022-02-12,north
249000,2022-02-12,south
211000,2022-02-12,east
208500,2022-02-12,west
242500,2022-02-13,north
224500,2022-02-13,south
250000,2022-02-13,east
239000,2022-02-13,west
203500,2022-02-14,north
246500,2022-02-14,south
250000,2022-02-14,east
211500,2022-02-14,west
